Parsed 268 entries.

Verdict counts: {'EFFECTIVE': 167, 'BEHAVIOR_FAIL': 52, 'EXCEPTION': 23, 'REASONABLE': 26}
  BEHAVIOR_FAIL      n= 52 region_size: min=1 max=8 mean=3.62 median=3.0
  EFFECTIVE          n=167 region_size: min=1 max=10 mean=4.79 median=4
  EXCEPTION          n= 23 region_size: min=2 max=12 mean=4.04 median=3
  REASONABLE         n= 26 region_size: min=1 max=9 mean=4.19 median=4.0

--- All entries sorted by region_size DESC ---
  #  verdict              rsz       SER     beh  host -> donor
    op_218     |            _ = jump -> b_if_merge_24

  block b_if_merge_24  preds=['b_if_true_22', 'b_if_false_23']  succs=['b_while_test_19']
    op_219     |         v193 = φ(v191, v181)                          -> op_203
    op_220     |         v194 = φ(v192, v180)                          -> op_202
    op_221     |         v195 = const 1                                -> op_222
    op_222     |         v196 = v182 + v195                            -> op_223
    op_223     |         v197 = _local_search_hard_decision__k := v196 -> op_204
    op_224     |            _ = jump -> b_while_test_19

  region: ops=10, entry_values=0, exit_values=0

==============================================================================
  DONOR -- entire body is the replacement  (admm_detector, ops=207, blocks=16)
==============================================================================
  legend: * = DONOR REPLACEMENT
  args:    H:mat_cx, y:vec_cx, sigma2:float, constellati_:vec_cx
  returns: v188

  block b_entry_0  preds=[]  succs=['b_while_test_1']
  * op_0       |           v0 = H.shape                                -> op_2
  * op_1       |           v1 = const 1                                -> op_2
  * op_2       |           v2 = v0[v1]                                 -> op_3
  * op_3       |           v3 = Nt := v2                               -> op_7, op_9, op_11, op_20
  * op_4       |           v4 = const np = <module>
  * op_5       |           v5 = const np.zeros = <builtin_function_or_method> -> op_7, op_9, op_11, op_59, op_116
  * op_6       |           v6 = const complex = <type>                 -> op_7, op_9, op_11, op_59, op_116
  * op_7       |           v7 = np.zeros(v3, dtype=v6)                 -> op_8
  * op_8       |           v8 = x := v7                                -> op_21
  * op_9       |           v9 = np.zeros(v3, dtype=v6)                 -> op_10
  * op_10      |          v10 = z := v9                                -> op_22
  * op_11      |          v11 = np.zeros(v3, dtype=v6)                 -> op_12
  * op_12      |          v12 = u := v11                               -> op_23
  * op_13      |          v13 = const 0                                -> op_14
  * op_14      |          v14 = i := v13                               -> op_24
  * op_15      |            _ = jump -> b_while_test_1

  block b_while_test_1  preds=['b_entry_0', 'b_while_exit_6']  succs=['b_while_body_2', 'b_while_exit_3']
  * op_16      |          v15 = φ(H, v63)                              -> op_28, op_34, op_37, op_44, op_66, op_121, +1 more
  * op_17      |          v16 = φ(y, v64)                              -> op_47, op_67, op_122, +1 more
  * op_18      |          v17 = φ(sigma2, v65)                         -> op_38, op_68, op_123, +1 more
  * op_19      |          v18 = φ(constellati_, v66)                   -> op_69, op_112, op_124, +1 more
  * op_20      |          v19 = φ(v3, v67)                             -> op_70, op_125, +1 more
  * op_21      |          v20 = φ(v8, v68)                             -> op_126
  * op_22      |          v21 = φ(v10, v94)                            -> op_48, op_72, op_108, op_127, +1 more
  * op_23      |          v22 = φ(v12, v97)                            -> op_48, op_61, op_73, op_128, +1 more
  * op_24      |          v23 = φ(v14, v100)                           -> op_26, op_74, op_129, +1 more
  * op_25      |          v24 = const 30                               -> op_26
  * op_26      |          v25 = v23 < v24                              -> op_27
  * op_27      |            _ = branch v25 ? -> ? : -> ?

  block b_while_body_2  preds=['b_while_test_1']  succs=['b_while_test_4']
  * op_28      |          v26 = v15.shape                              -> op_30
  * op_29      |          v27 = const 1                                -> op_30
  * op_30      |          v28 = v26[v27]                               -> op_31
  * op_31      |          v29 = _admm_x_update__Nt := v28              -> op_40, op_75, +1 more
  * op_32      |          v30 = const 1.0                              -> op_33
  * op_33      |          v31 = _admm_x_update__rho := v30             -> op_38, op_49, op_76, +1 more
  * op_34      |          v32 = v15.conj                               -> op_35
  * op_35      |          v33 = get_attr()                             -> op_36
  * op_36      |          v34 = v33.T                                  -> op_37
  * op_37      |          v35 = v34 @ v15                              -> op_42
  * op_38      |          v36 = v17 + v31                              -> op_41
  * op_39      |          v37 = const np.eye = <function>              -> op_40
  * op_40      |          v38 = np.eye(v29)                            -> op_41
  * op_41      |          v39 = v36 * v38                              -> op_42
  * op_42      |          v40 = v35 + v39                              -> op_43
  * op_43      |          v41 = _admm_x_update__G := v40               -> op_54, op_77, +1 more
  * op_44      |          v42 = v15.conj                               -> op_45
  * op_45      |          v43 = get_attr()                             -> op_46
  * op_46      |          v44 = v43.T                                  -> op_47
  * op_47      |          v45 = v44 @ v16                              -> op_50
  * op_48      |          v46 = v21 - v22                              -> op_49
  * op_49      |          v47 = v31 * v46                              -> op_50
  * op_50      |          v48 = v45 + v47                              -> op_51
  * op_51      |          v49 = _admm_x_update__rhs := v48             -> op_54, op_78, +1 more
  * op_52      |          v50 = const np.linalg = <module>
  * op_53      |          v51 = const np.linalg.solve = <_ArrayFunctionDispatcher> -> op_54
  * op_54      |          v52 = np.linalg.solve(v41, v49)              -> op_55
  * op_55      |          v53 = x := v52                               -> op_57, op_61, op_71, +1 more
  * op_56      |          v54 = const len = <builtin_function_or_method> -> op_57
  * op_57      |          v55 = len(v53)                               -> op_58
  * op_58      |          v56 = _admm_z_update__Nt := v55              -> op_59, op_79, +1 more
  * op_59      |          v57 = np.zeros(v56, dtype=v6)                -> op_60
  * op_60      |          v58 = _admm_z_update__z := v57               -> op_80, +1 more
  * op_61      |          v59 = v53 + v22                              -> op_62
  * op_62      |          v60 = _admm_z_update__v := v59               -> op_81, +1 more
  * op_63      |          v61 = const 0                                -> op_64
  * op_64      |          v62 = _admm_z_update__i := v61               -> op_82
  * op_65      |            _ = jump -> b_while_test_4

  block b_while_exit_3  preds=['b_while_test_1']  succs=['b_while_test_7']
  * op_108     |         v101 = v21.shape                              -> op_110
  * op_109     |         v102 = const 0                                -> op_110
  * op_110     |         v103 = v101[v102]                             -> op_111
  * op_111     |         v104 = _admm_hard_decision__Nt := v103        -> op_116, op_139
  * op_112     |         v105 = v18.shape                              -> op_114
  * op_113     |         v106 = const 0                                -> op_114
  * op_114     |         v107 = v105[v106]                             -> op_115
  * op_115     |         v108 = _admm_hard_decision__K := v107         -> op_140
  * op_116     |         v109 = np.zeros(v104, dtype=v6)               -> op_117
  * op_117     |         v110 = _admm_hard_decision__out := v109       -> op_141
  * op_118     |         v111 = const 0                                -> op_119
  * op_119     |         v112 = _admm_hard_decision__i := v111         -> op_142
  * op_120     |            _ = jump -> b_while_test_7

  block b_while_test_4  preds=['b_while_body_2', 'b_while_body_5']  succs=['b_while_body_5', 'b_while_exit_6']
  * op_66      |          v63 = φ(v15, v15)                            -> op_16
  * op_67      |          v64 = φ(v16, v16)                            -> op_17
  * op_68      |          v65 = φ(v17, v17)                            -> op_18
  * op_69      |          v66 = φ(v18, v18)                            -> op_19, op_87, op_94
  * op_70      |          v67 = φ(v19, v19)                            -> op_20
  * op_71      |          v68 = φ(v53, v53)                            -> op_21, op_101
  * op_72      |          v69 = φ(v21, v21)
  * op_73      |          v70 = φ(v22, v22)                            -> op_101
  * op_74      |          v71 = φ(v23, v23)                            -> op_105
  * op_75      |          v72 = φ(v29, v29)                            -> op_130
  * op_76      |          v73 = φ(v31, v31)                            -> op_131
  * op_77      |          v74 = φ(v41, v41)                            -> op_132
  * op_78      |          v75 = φ(v49, v49)                            -> op_133
  * op_79      |          v76 = φ(v56, v56)                            -> op_83, op_134
  * op_80      |          v77 = φ(v58, v58)                            -> op_95, op_100, op_135
  * op_81      |          v78 = φ(v60, v60)                            -> op_86, op_136
  * op_82      |          v79 = φ(v62, v93)                            -> op_83, op_86, op_95, op_97, op_137
  * op_83      |          v80 = v79 < v76                              -> op_84
  * op_84      |            _ = branch v80 ? -> ? : -> ?

  block b_while_body_5  preds=['b_while_test_4']  succs=['b_while_test_4']
  * op_85      |          v81 = const np.abs = <ufunc>                 -> op_88
  * op_86      |          v82 = v78[v79]                               -> op_87
  * op_87      |          v83 = v66 - v82                              -> op_88
  * op_88      |          v84 = np.abs(v83)                            -> op_90
  * op_89      |          v85 = const 2                                -> op_90
  * op_90      |          v86 = v84 ** v85                             -> op_91
  * op_91      |          v87 = _admm_z_update__dists := v86           -> op_93, op_138
  * op_92      |          v88 = const np.argmin = <_ArrayFunctionDispatcher> -> op_93
  * op_93      |          v89 = np.argmin(v87)                         -> op_94
  * op_94      |          v90 = v66[v89]                               -> op_95
  * op_95      |            _ = v77[v79] = v90
  * op_96      |          v91 = const 1                                -> op_97
  * op_97      |          v92 = v79 + v91                              -> op_98
  * op_98      |          v93 = _admm_z_update__i := v92               -> op_82
  * op_99      |            _ = jump -> b_while_test_4

  block b_while_exit_6  preds=['b_while_test_4']  succs=['b_while_test_1']
  * op_100     |          v94 = z := v77                               -> op_22, op_102
  * op_101     |          v95 = v70 + v68                              -> op_102
  * op_102     |          v96 = v95 - v94                              -> op_103
  * op_103     |          v97 = u := v96                               -> op_23
  * op_104     |          v98 = const 1                                -> op_105
  * op_105     |          v99 = v71 + v98                              -> op_106
  * op_106     |         v100 = i := v99                               -> op_24
  * op_107     |            _ = jump -> b_while_test_1

  block b_while_test_7  preds=['b_while_exit_3', 'b_while_exit_12']  succs=['b_while_body_8', 'b_while_exit_9']
  * op_121     |         v113 = φ(v15, v144)                           -> op_154, +1 more
  * op_122     |         v114 = φ(v16, v145)                           -> op_155, +1 more
  * op_123     |         v115 = φ(v17, v146)                           -> op_156, +1 more
  * op_124     |         v116 = φ(v18, v147)                           -> op_157, +1 more
  * op_125     |         v117 = φ(v19, v148)                           -> op_158, +1 more
  * op_126     |         v118 = φ(v20, v149)                           -> op_159, +1 more
  * op_127     |         v119 = φ(v21, v150)                           -> op_160, +1 more
  * op_128     |         v120 = φ(v22, v151)                           -> op_161, +1 more
  * op_129     |         v121 = φ(v23, v152)                           -> op_162, +1 more
  * op_130     |         v122 = φ(v72, v153)                           -> op_163, +1 more
  * op_131     |         v123 = φ(v73, v154)                           -> op_164, +1 more
  * op_132     |         v124 = φ(v74, v155)                           -> op_165, +1 more
  * op_133     |         v125 = φ(v75, v156)                           -> op_166, +1 more
  * op_134     |         v126 = φ(v76, v157)                           -> op_167, +1 more
  * op_135     |         v127 = φ(v77, v158)                           -> op_168, +1 more
  * op_136     |         v128 = φ(v78, v159)                           -> op_169, +1 more
  * op_137     |         v129 = φ(v79, v160)                           -> op_170, +1 more
  * op_138     |         v130 = φ(v87, v161)                           -> op_171, +1 more
  * op_139     |         v131 = φ(v104, v162)                          -> op_143, op_172, +1 more
  * op_140     |         v132 = φ(v108, v163)                          -> op_173, +1 more
  * op_141     |         v133 = φ(v110, v164)                          -> op_174, op_205, +1 more
  * op_142     |         v134 = φ(v112, v187)                          -> op_143, op_175, +1 more
  * op_143     |         v135 = v134 < v131                            -> op_144
  * op_144     |            _ = branch v135 ? -> ? : -> ?

  block b_while_body_8  preds=['b_while_test_7']  succs=['b_while_test_10']
  * op_145     |         v136 = const 0                                -> op_146
  * op_146     |         v137 = _admm_hard_decision__best_idx := v136  -> op_176
  * op_147     |         v138 = const float = <type>                   -> op_149
  * op_148     |         v139 = const 'inf'                            -> op_149
  * op_149     |         v140 = float(v139)                            -> op_150
  * op_150     |         v141 = _admm_hard_decision__best_dist := v140 -> op_177
  * op_151     |         v142 = const 0                                -> op_152
  * op_152     |         v143 = _admm_hard_decision__k := v142         -> op_178
  * op_153     |            _ = jump -> b_while_test_10

  block b_while_exit_9  preds=['b_while_test_7']  succs=[]
  * op_205     |         v188 = x_hat := v133                          -> op_206
  * op_206     |            _ = return v188

  block b_while_test_10  preds=['b_while_body_8', 'b_if_merge_15']  succs=['b_while_body_11', 'b_while_exit_12']
  * op_154     |         v144 = φ(v113, v113)                          -> op_121
  * op_155     |         v145 = φ(v114, v114)                          -> op_122
  * op_156     |         v146 = φ(v115, v115)                          -> op_123
  * op_157     |         v147 = φ(v116, v116)                          -> op_124, op_183, op_199
  * op_158     |         v148 = φ(v117, v117)                          -> op_125
  * op_159     |         v149 = φ(v118, v118)                          -> op_126
  * op_160     |         v150 = φ(v119, v119)                          -> op_127, op_182
  * op_161     |         v151 = φ(v120, v120)                          -> op_128
  * op_162     |         v152 = φ(v121, v121)                          -> op_129
  * op_163     |         v153 = φ(v122, v122)                          -> op_130
  * op_164     |         v154 = φ(v123, v123)                          -> op_131
  * op_165     |         v155 = φ(v124, v124)                          -> op_132
  * op_166     |         v156 = φ(v125, v125)                          -> op_133
  * op_167     |         v157 = φ(v126, v126)                          -> op_134
  * op_168     |         v158 = φ(v127, v127)                          -> op_135
  * op_169     |         v159 = φ(v128, v128)                          -> op_136
  * op_170     |         v160 = φ(v129, v129)                          -> op_137
  * op_171     |         v161 = φ(v130, v130)                          -> op_138
  * op_172     |         v162 = φ(v131, v131)                          -> op_139
  * op_173     |         v163 = φ(v132, v132)                          -> op_140, op_179
  * op_174     |         v164 = φ(v133, v133)                          -> op_141, op_200
  * op_175     |         v165 = φ(v134, v134)                          -> op_182, op_200, op_202
  * op_176     |         v166 = φ(v137, v180)                          -> op_194, op_199
  * op_177     |         v167 = φ(v141, v179)                          -> op_187, op_193
  * op_178     |         v168 = φ(v143, v183)                          -> op_179, op_183, op_190, op_196
  * op_179     |         v169 = v168 < v163                            -> op_180
  * op_180     |            _ = branch v169 ? -> ? : -> ?

  block b_while_body_11  preds=['b_while_test_10']  succs=['b_if_true_13', 'b_if_false_14']
  * op_181     |         v170 = const abs = <builtin_function_or_method> -> op_185
  * op_182     |         v171 = v150[v165]                             -> op_184
  * op_183     |         v172 = v147[v168]                             -> op_184
  * op_184     |         v173 = v171 - v172                            -> op_185
  * op_185     |         v174 = abs(v173)                              -> op_186
  * op_186     |         v175 = _admm_hard_decision__d := v174         -> op_187, op_189
  * op_187     |         v176 = v175 < v167                            -> op_188
  * op_188     |            _ = branch v176 ? -> ? : -> ?

  block b_while_exit_12  preds=['b_while_test_10']  succs=['b_while_test_7']
  * op_199     |         v184 = v147[v166]                             -> op_200
  * op_200     |            _ = v164[v165] = v184
  * op_201     |         v185 = const 1                                -> op_202
  * op_202     |         v186 = v165 + v185                            -> op_203
  * op_203     |         v187 = _admm_hard_decision__i := v186         -> op_142
  * op_204     |            _ = jump -> b_while_test_7

  block b_if_true_13  preds=['b_while_body_11']  succs=['b_if_merge_15']
  * op_189     |         v177 = _admm_hard_decision__best_dist := v175 -> op_193
  * op_190     |         v178 = _admm_hard_decision__best_idx := v168  -> op_194
  * op_191     |            _ = jump -> b_if_merge_15

  block b_if_false_14  preds=['b_while_body_11']  succs=['b_i
[...TRUNCATED at 40 KB...]

################################################################################
# TOP-3 REASONABLE ENTRIES BY region_size
################################################################################

================================================================================
[#36]  REASONABLE  region_size=9  host=residual_net  donor=variational
  child_SER=0.4375  beh=0.234  child_score=0.4424  host_score=0.2542
================================================================================
[#36] child=algo_aa03be69  host=residual_net  donor=variational
        verdict=REASONABLE  child_score=0.442440  host_score=0.254160  child_SER=0.437500  behavior_change=0.234  region_size=9
        visibility: host=tot111/vis47/hid64(58%)  donor=tot138/vis62/hid76(55%)  graft=tot110/vis47/hid63(57%)
================================================================================
==============================================================================
  HOST -- replaced region marked in red  (residual_net_detector, ops=111, blocks=13)
==============================================================================
  legend: * = REGION (to be replaced)
  args:    H:mat_cx, y:vec_cx, sigma2:float, constellati_:vec_cx
  returns: v96

  block b_entry_0  preds=[]  succs=['b_while_test_1']
    op_0       |           v0 = H.shape                                -> op_2
    op_1       |           v1 = const 1                                -> op_2
    op_2       |           v2 = v0[v1]                                 -> op_3
    op_3       |           v3 = _residual_net_init__Nt := v2           -> op_10
    op_4       |           v4 = H.conj                                 -> op_5
    op_5       |           v5 = get_attr()                             -> op_6
    op_6       |           v6 = v5.T                                   -> op_7
    op_7       |           v7 = v6 @ H                                 -> op_12
    op_8       |           v8 = const np = <module>
    op_9       |           v9 = const np.eye = <function>              -> op_10
    op_10      |          v10 = np.eye(v3)                             -> op_11
    op_11      |          v11 = sigma2 * v10                           -> op_12
    op_12      |          v12 = v7 + v11                               -> op_13
    op_13      |          v13 = _residual_net_init__G := v12           -> op_21
    op_14      |          v14 = H.conj                                 -> op_15
    op_15      |          v15 = get_attr()                             -> op_16
    op_16      |          v16 = v15.T                                  -> op_17
    op_17      |          v17 = v16 @ y                                -> op_18
    op_18      |          v18 = _residual_net_init__rhs := v17         -> op_21
    op_19      |          v19 = const np.linalg = <module>
    op_20      |          v20 = const np.linalg.solve = <_ArrayFunctionDispatcher> -> op_21
    op_21      |          v21 = np.linalg.solve(v13, v18)              -> op_22
    op_22      |          v22 = x := v21                               -> op_26
    op_23      |          v23 = const 0                                -> op_24
    op_24      |          v24 = i := v23                               -> op_27
    op_25      |            _ = jump -> b_while_test_1

  block b_while_test_1  preds=['b_entry_0', 'b_while_body_2']  succs=['b_while_body_2', 'b_while_exit_3']
    op_26      |          v25 = φ(v22, v46)                            -> op_31, op_42, op_45, op_47, op_53, op_86
    op_27      |          v26 = φ(v24, v49)                            -> op_29, op_50
    op_28      |          v27 = const 10                               -> op_29
    op_29      |          v28 = v26 < v27                              -> op_30
    op_30      |            _ = branch v28 ? -> ? : -> ?

  block b_while_body_2  preds=['b_while_test_1']  succs=['b_while_test_1']
    op_31      |          v29 = H @ v25                                -> op_32
    op_32      |          v30 = y - v29                                -> op_33
  * op_33      |          v31 = _residual_net_iterate__r := v30        -> op_37
  * op_34      |          v32 = H.conj                                 -> op_35
  * op_35      |          v33 = get_attr()                             -> op_36
  * op_36      |          v34 = v33.T                                  -> op_37
  * op_37      |          v35 = v34 @ v31                              -> op_38
  * op_38      |          v36 = _residual_net_iterate__g := v35        -> op_41
  * op_39      |          v37 = const 0.01                             -> op_40
  * op_40      |          v38 = _residual_net_iterate__alpha := v37    -> op_41
  * op_41      |          v39 = v38 * v36                              -> op_42
    op_42      |          v40 = v25 + v39                              -> op_43
    op_43      |          v41 = dx := v40                              -> op_45
    op_44      |          v42 = const 0.5                              -> op_46
    op_45      |          v43 = v41 - v25                              -> op_46
    op_46      |          v44 = v42 * v43                              -> op_47
    op_47      |          v45 = v25 + v44                              -> op_48
    op_48      |          v46 = x := v45                               -> op_26
    op_49      |          v47 = const 1                                -> op_50
    op_50      |          v48 = v26 + v47                              -> op_51
    op_51      |          v49 = i := v48                               -> op_27
    op_52      |            _ = jump -> b_while_test_1

  block b_while_exit_3  preds=['b_while_test_1']  succs=['b_while_test_4']
    op_53      |          v50 = v25.shape                              -> op_55
    op_54      |          v51 = const 0                                -> op_55
    op_55      |          v52 = v50[v51]                               -> op_56
    op_56      |          v53 = _residual_net_hard_decision__Nt := v52 -> op_63, op_69
    op_57      |          v54 = constellati_.shape                     -> op_59
    op_58      |          v55 = const 0                                -> op_59
    op_59      |          v56 = v54[v55]                               -> op_60
    op_60      |          v57 = _residual_net_hard_decision__K := v56  -> op_83
    op_61      |          v58 = const np.zeros = <builtin_function_or_method> -> op_63
    op_62      |          v59 = const complex = <type>                 -> op_63
    op_63      |          v60 = np.zeros(v53, dtype=v59)               -> op_64
    op_64      |          v61 = _residual_net_hard_decision__out := v60 -> op_104, op_109
    op_65      |          v62 = const 0                                -> op_66
    op_66      |          v63 = _residual_net_hard_decision__i := v62  -> op_68
    op_67      |            _ = jump -> b_while_test_4

  block b_while_test_4  preds=['b_while_exit_3', 'b_while_exit_9']  succs=['b_while_body_5', 'b_while_exit_6']
    op_68      |          v64 = φ(v63, v95)                            -> op_69, op_86, op_104, op_106
    op_69      |          v65 = v64 < v53                              -> op_70
    op_70      |            _ = branch v65 ? -> ? : -> ?

  block b_while_body_5  preds=['b_while_test_4']  succs=['b_while_test_7']
    op_71      |          v66 = const 0                                -> op_72
    op_72      |          v67 = _residual_net_hard_decision__best_idx := v66 -> op_80
    op_73      |          v68 = const float = <type>                   -> op_75
    op_74      |          v69 = const 'inf'                            -> op_75
    op_75      |          v70 = float(v69)                             -> op_76
    op_76      |          v71 = _residual_net_hard_decision__best_dist := v70 -> op_81
    op_77      |          v72 = const 0                                -> op_78
    op_78      |          v73 = _residual_net_hard_decision__k := v72  -> op_82
    op_79      |            _ = jump -> b_while_test_7

  block b_while_exit_6  preds=['b_while_test_4']  succs=[]
    op_109     |          v96 = x_hat := v61                           -> op_110
    op_110     |            _ = return v96

  block b_while_test_7  preds=['b_while_body_5', 'b_if_merge_12']  succs=['b_while_body_8', 'b_while_exit_9']
    op_80      |          v74 = φ(v67, v87)                            -> op_97, op_103
    op_81      |          v75 = φ(v71, v88)                            -> op_91, op_98
    op_82      |          v76 = φ(v73, v91)                            -> op_83, op_87, op_94, op_100
    op_83      |          v77 = v76 < v57                              -> op_84
    op_84      |            _ = branch v77 ? -> ? : -> ?

  block b_while_body_8  preds=['b_while_test_7']  succs=['b_if_true_10', 'b_if_false_11']
    op_85      |          v78 = const abs = <builtin_function_or_method> -> op_89
    op_86      |          v79 = v25[v64]                               -> op_88
    op_87      |          v80 = constellati_[v76]                      -> op_88
    op_88      |          v81 = v79 - v80                              -> op_89
    op_89      |          v82 = abs(v81)                               -> op_90
    op_90      |          v83 = _residual_net_hard_decision__d := v82  -> op_91, op_93
    op_91      |          v84 = v83 < v75                              -> op_92
    op_92      |            _ = branch v84 ? -> ? : -> ?

  block b_while_exit_9  preds=['b_while_test_7']  succs=['b_while_test_4']
    op_103     |          v92 = constellati_[v74]                      -> op_104
    op_104     |            _ = v61[v64] = v92
    op_105     |          v93 = const 1                                -> op_106
    op_106     |          v94 = v64 + v93                              -> op_107
    op_107     |          v95 = _residual_net_hard_decision__i := v94  -> op_68
    op_108     |            _ = jump -> b_while_test_4

  block b_if_true_10  preds=['b_while_body_8']  succs=['b_if_merge_12']
    op_93      |          v85 = _residual_net_hard_decision__best_dist := v83 -> op_98
    op_94      |          v86 = _residual_net_hard_decision__best_idx := v76 -> op_97
    op_95      |            _ = jump -> b_if_merge_12

  block b_if_false_11  preds=['b_while_body_8']  succs=['b_if_merge_12']
    op_96      |            _ = jump -> b_if_merge_12

  block b_if_merge_12  preds=['b_if_true_10', 'b_if_false_11']  succs=['b_while_test_7']
    op_97      |          v87 = φ(v86, v74)                            -> op_80
    op_98      |          v88 = φ(v85, v75)                            -> op_81
    op_99      |          v89 = const 1                                -> op_100
    op_100     |          v90 = v76 + v89                              -> op_101
    op_101     |          v91 = _residual_net_hard_decision__k := v90  -> op_82
    op_102     |            _ = jump -> b_while_test_7

  region: ops=9, entry_values=0, exit_values=0

==============================================================================
  DONOR -- entire body is the replacement  (variational_detector, ops=138, blocks=19)
==============================================================================
  legend: * = DONOR REPLACEMENT
  args:    H:mat_cx, y:vec_cx, sigma2:float, constellati_:vec_cx
  returns: v115

  block b_entry_0  preds=[]  succs=['b_while_test_1']
  * op_0       |           v0 = H.shape                                -> op_2
  * op_1       |           v1 = const 1                                -> op_2
  * op_2       |           v2 = v0[v1]                                 -> op_3
  * op_3       |           v3 = Nt := v2                               -> op_7, op_13
  * op_4       |           v4 = const np = <module>
  * op_5       |           v5 = const np.zeros = <builtin_function_or_method> -> op_7, op_90
  * op_6       |           v6 = const complex = <type>                 -> op_7, op_90
  * op_7       |           v7 = np.zeros(v3, dtype=v6)                 -> op_8
  * op_8       |           v8 = x := v7                                -> op_29, op_37
  * op_9       |           v9 = const 0                                -> op_10
  * op_10      |          v10 = j := v9                                -> op_12
  * op_11      |            _ = jump -> b_while_test_1

  block b_while_test_1  preds=['b_entry_0', 'b_while_body_2']  succs=['b_while_body_2', 'b_while_exit_3']
  * op_12      |          v11 = φ(v10, v29)                            -> op_13, op_20, op_29, op_31
  * op_13      |          v12 = v11 < v3                               -> op_14
  * op_14      |            _ = branch v12 ? -> ? : -> ?

  block b_while_body_2  preds=['b_while_test_1']  succs=['b_while_test_1']
  * op_15      |          v13 = const np.abs = <ufunc>                 -> op_22, op_66
  * op_16      |          v14 = H.conj                                 -> op_17
  * op_17      |          v15 = get_attr()                             -> op_18
  * op_18      |          v16 = v15.T                                  -> op_19
  * op_19      |          v17 = v16 @ y                                -> op_20
  * op_20      |          v18 = v17[v11]                               -> op_21
  * op_21      |          v19 = constellati_ - v18                     -> op_22
  * op_22      |          v20 = np.abs(v19)                            -> op_24
  * op_23      |          v21 = const 2                                -> op_24
  * op_24      |          v22 = v20 ** v21                             -> op_25
  * op_25      |          v23 = dists := v22                           -> op_27
  * op_26      |          v24 = const np.argmin = <_ArrayFunctionDispatcher> -> op_27, op_70
  * op_27      |          v25 = np.argmin(v23)                         -> op_28
  * op_28      |          v26 = constellati_[v25]                      -> op_29
  * op_29      |            _ = v8[v11] = v26
  * op_30      |          v27 = const 1                                -> op_31
  * op_31      |          v28 = v11 + v27                              -> op_32
  * op_32      |          v29 = j := v28                               -> op_12
  * op_33      |            _ = jump -> b_while_test_1

  block b_while_exit_3  preds=['b_while_test_1']  succs=['b_while_test_4']
  * op_34      |          v30 = const 0                                -> op_35
  * op_35      |          v31 = i := v30                               -> op_38
  * op_36      |            _ = jump -> b_while_test_4

  block b_while_test_4  preds=['b_while_exit_3', 'b_while_exit_9']  succs=['b_while_body_5', 'b_while_exit_6']
  * op_37      |          v32 = φ(v8, v67)                             -> op_46, op_56, op_82, op_113
  * op_38      |          v33 = φ(v31, v70)                            -> op_40, op_79
  * op_39      |          v34 = const 20                               -> op_40
  * op_40      |          v35 = v33 < v34                              -> op_41
  * op_41      |            _ = branch v35 ? -> ? : -> ?

  block b_while_body_5  preds=['b_while_test_4']  succs=['b_while_test_7']
  * op_42      |          v36 = H.shape                                -> op_44
  * op_43      |          v37 = const 1                                -> op_44
  * op_44      |          v38 = v36[v37]                               -> op_45
  * op_45      |          v39 = _variational_iterate__Nt := v38        -> op_62
  * op_46      |          v40 = H @ v32                                -> op_47
  * op_47      |          v41 = y - v40                                -> op_48
  * op_48      |          v42 = _variational_iterate__r := v41         -> op_52
  * op_49      |          v43 = H.conj                                 -> op_50
  * op_50      |          v44 = get_attr()                             -> op_51
  * op_51      |          v45 = v44.T                                  -> op_52
  * op_52      |          v46 = v45 @ v42                              -> op_53
  * op_53      |          v47 = _variational_iterate__g := v46         -> op_55
  * op_54      |          v48 = const 0.01                             -> op_55
  * op_55      |          v49 = v48 * v47                              -> op_56
  * op_56      |          v50 = v32 + v49                              -> op_57
  * op_57      |          v51 = _variational_iterate__x_new := v50     -> op_64, op_72, op_77
  * op_58      |          v52 = const 0                                -> op_59
  * op_59      |          v53 = _variational_iterate__i := v52         -> op_61
  * op_60      |            _ = jump -> b_while_test_7

  block b_while_exit_6  preds=['b_while_test_4']  succs=['b_while_test_10']
  * op_82      |          v71 = v32.shape                              -> op_84
  * op_83      |          v72 = const 0                                -> op_84
  * op_84      |          v73 = v71[v72]                               -> op_85
  * op_85      |          v74 = _variational_hard_decision__Nt := v73  -> op_90, op_96
  * op_86      |          v75 = constellati_.shape                     -> op_88
  * op_87      |          v76 = const 0                                -> op_88
  * op_88      |          v77 = v75[v76]                               -> op_89
  * op_89      |          v78 = _variational_hard_decision__K := v77   -> op_110
  * op_90      |          v79 = np.zeros(v74, dtype=v6)                -> op_91
  * op_91      |          v80 = _variational_hard_decision__out := v79 -> op_131, op_136
  * op_92      |          v81 = const 0                                -> op_93
  * op_93      |          v82 = _variational_hard_decision__i := v81   -> op_95
  * op_94      |            _ = jump -> b_while_test_10

  block b_while_test_7  preds=['b_while_body_5', 'b_while_body_8']  succs=['b_while_body_8', 'b_while_exit_9']
  * op_61      |          v54 = φ(v53, v66)                            -> op_62, op_64, op_72, op_74
  * op_62      |          v55 = v54 < v39                              -> op_63
  * op_63      |            _ = branch v55 ? -> ? : -> ?

  block b_while_body_8  preds=['b_while_test_7']  succs=['b_while_test_7']
  * op_64      |          v56 = v51[v54]                               -> op_65
